Data,Preço Médio,Emissor
2022-08-21,90.63700571,3468666
2022-08-22,90.07492535,3536084
2022-08-23,90.3139027,3662822
2022-08-24,90.09293135,3714148
2022-08-25,89.90207962,4088975
2022-08-26,89.69738023,4186531
2022-08-27,89.69738023,4186531
2022-08-28,89.69738023,4186531
2022-08-29,88.81822117,4224070
2022-08-30,88.22142904,4269562
2022-08-31,87.75500508,4392654
2022-09-01,86.84541554,4404423
2022-09-02,86.56576978,4455606
2022-09-03,86.56576978,4455606
2022-09-04,86.56576978,4455606
2022-09-05,85.87773958,4484360
2022-09-06,82.33433792,4546195
2022-09-07,82.33433792,4546195
2022-09-08,68.186927,4546515
2022-09-09,61.20776154,4590661
2022-09-10,61.20776154,4590661
2022-09-11,61.20776154,4590661
2022-09-12,65.48410082,4570891
2022-09-13,69.29057188,4636078
2022-09-14,69.29057188,4636078
2022-09-15,69.29057188,4636078
2022-09-16,69.29057188,4636078
2022-09-17,69.29057188,4636078
2022-09-18,69.29057188,4636078
2022-09-19,69.29057188,4636078
2022-09-20,69.29057188,4636078
2022-09-21,69.29057188,4636078
2022-09-22,69.29057188,4636078
2022-09-23,69.29057188,4636078
2022-09-24,69.29057188,4636078
2022-09-25,69.29057188,4636078
2022-09-26,87.10418769,5475519
2022-09-27,86.9072979,5466108
2022-09-28,87.23688036,5555916
2022-09-29,87.1519986,5564194
2022-09-30,88.01025081,5565715
2022-10-01,88.01025081,5565715
2022-10-02,88.01025081,5565715
2022-10-03,88.39513245,5543491
2022-10-04,88.45156125,5578190
2022-10-05,88.87431876,5668010
2022-10-06,88.98675468,5594366
2022-10-07,89.04527251,5610703
2022-10-08,89.04527251,5610703
2022-10-09,89.04527251,5610703
2022-10-10,89.36000634,5513525
2022-10-11,89.35541885,5512457
2022-10-12,89.35541885,5512457
2022-10-13,89.02595051,5604557
2022-10-14,89.19537801,5581294
2022-10-15,89.19537801,5581294
2022-10-16,89.19537801,5581294
2022-10-17,89.2449374,5553458
2022-10-18,89.07390891,5586426
2022-10-19,88.75315427,5720253
2022-10-20,88.86409708,5749527
2022-10-21,88.90139098,5872661
2022-10-22,88.90139098,5872661
2022-10-23,88.90139098,5872661
2022-10-24,89.2479764,6012796
2022-10-25,89.89840814,6033966
2022-10-26,90.78162778,5846984
2022-10-27,91.91684399,5743222
2022-10-28,93.68933128,5963413
2022-10-29,93.68933128,5963413
2022-10-30,93.68933128,5963413
2022-10-31,97.78405537,5743824
2022-11-01,100.6920451,5678129
2022-11-02,100.6920451,5678129
2022-11-03,101.1827399,5550190
2022-11-04,101.1827399,5550190
2022-11-05,101.1827399,5550190
2022-11-06,101.1827399,5550190
2022-11-07,102.2134285,5465414
2022-11-08,101.9150684,5506989
2022-11-09,101.7929959,5599187
2022-11-10,101.9067619,5539142
2022-11-11,102.104333,5517367
2022-11-12,102.104333,5517367
2022-11-13,102.104333,5517367
2022-11-14,102.0433645,5520015
2022-11-15,102.0433645,5520015
2022-11-16,101.4968045,5574376
2022-11-17,102.1593837,5649053
2022-11-18,101.7172785,5754516
2022-11-19,101.7172785,5754516
2022-11-20,101.7172785,5754516
2022-11-21,101.0820462,5906465
2022-11-22,100.2776114,6246335
2022-11-23,99.48982903,6612248
2022-11-24,99.70550136,6651050
2022-11-25,99.33968084,6705184
2022-11-26,99.33968084,6705184
2022-11-27,99.33968084,6705184
2022-11-28,98.49277532,6792786
2022-11-29,97.09072979,6842515
2022-11-30,93.97660307,6886782
2022-12-01,89.7385742,6902139
2022-12-02,85.72376423,6905530
2022-12-03,85.72376423,6905530
2022-12-04,85.72376423,6905530
2022-12-05,85.64113608,6928319
2022-12-06,85.60895109,6962261
2022-12-07,84.46816966,6909692
2022-12-08,84.50758116,6945130
2022-12-09,84.76028717,6929525
2022-12-10,84.76028717,6929525
2022-12-11,84.76028717,6929525
2022-12-12,85.13844579,6928975
2022-12-13,85.99644756,6936723
2022-12-14,86.78560333,6924555
2022-12-15,87.09829193,6990080
2022-12-16,87.97196926,6994291
2022-12-17,87.97196926,6994291
2022-12-18,87.97196926,6994291
2022-12-19,88.19061855,7025695
2022-12-20,88.65175342,7170920
2022-12-21,88.83382992,7732854
2022-12-22,87.84934795,7780095
2022-12-23,87.48019251,7811236
2022-12-24,87.48019251,7811236
2022-12-25,87.48019251,7811236
2022-12-26,87.37652492,7858242
2022-12-27,86.20718405,7895959
2022-12-28,86.52838847,8109312
2022-12-29,85.56114663,8104030
2022-12-30,87.0,7975700
2022-12-31,87.0,7975700
2023-01-01,87.0,7975700
2023-01-02,87.0,7975700
2023-01-03,85.01610879,8189193
2023-01-04,86.60815963,8245867
2023-01-05,86.2118046,8250178
2023-01-06,86.39777227,8157359
2023-01-07,86.39777227,8157359
2023-01-08,86.39777227,8157359
2023-01-09,86.1126887,8229512
2023-01-10,86.56587993,8207401
2023-01-11,86.55075285,8257500
2023-01-12,86.59818692,8192928
2023-01-13,87.06426852,8352886
2023-01-14,87.06426852,8352886
2023-01-15,87.06426852,8352886
2023-01-16,87.14749719,8215362
2023-01-17,87.10257593,8257882
2023-01-18,87.11070349,8314933
2023-01-19,87.09840618,8181365
2023-01-20,87.23607785,8175723
2023-01-21,87.23607785,8175723
2023-01-22,87.23607785,8175723
2023-01-23,87.23264294,8117766
2023-01-24,87.13436802,8161520
2023-01-25,87.12305175,8657251
2023-01-26,88.08238902,8745268
2023-01-27,88.08238902,8745268
2023-01-28,88.08238902,8745268
2023-01-29,88.08238902,8745268
2023-01-30,91.10843071,8466967
2023-01-31,93.02806501,8440834
2023-02-01,94.93727352,8275354
2023-02-02,94.91646317,8152041
2023-02-03,95.54283224,8156455
2023-02-04,95.54283224,8156455
2023-02-05,95.54283224,8156455
2023-02-06,95.30600859,8058523
2023-02-07,96.46413882,8127794
2023-02-08,97.16370197,7989667
2023-02-09,97.5247977,7913439
2023-02-10,98.09693014,7889026
2023-02-11,98.09693014,7889026
2023-02-12,98.09693014,7889026
2023-02-13,99.54609448,7834820
2023-02-14,100.1512282,7644187
2023-02-15,100.1723516,7341850
2023-02-16,100.5907669,7273312
2023-02-17,100.2593143,7244252
2023-02-18,100.2593143,7244252
2023-02-19,100.2593143,7244252
2023-02-20,100.2593143,7244252
2023-02-21,100.2593143,7244252
2023-02-22,100.148506,7286047
2023-02-23,100.8577415,8025879
2023-02-24,100.64299,7976804
2023-02-25,100.64299,7976804
2023-02-26,100.64299,7976804
2023-02-27,100.0772703,7907915
2023-02-28,99.79112265,7979046
2023-03-01,99.62165257,8065487
2023-03-02,99.25745106,8023629
2023-03-03,98.67363217,7972351
2023-03-04,98.67363217,7972351
2023-03-05,98.67363217,7972351
2023-03-06,98.48171151,7951239
2023-03-07,98.40036105,7948088
2023-03-08,98.53766411,7934405
2023-03-09,98.29923856,7878326
2023-03-10,98.21136113,7825621
2023-03-11,98.21136113,7825621
2023-03-12,98.21136113,7825621
2023-03-13,98.30455424,7656421
2023-03-14,98.20401022,7659906
2023-03-15,98.23701178,7647140
2023-03-16,98.20142371,7608553
2023-03-17,98.07551448,7498766
2023-03-18,98.07551448,7498766
2023-03-19,98.07551448,7498766
2023-03-20,98.03568199,7414541
2023-03-21,97.82429704,7430393
2023-03-22,97.49319989,7537111
2023-03-23,97.0728177,7546809
2023-03-24,95.82111186,7623152
2023-03-25,95.82111186,7623152
2023-03-26,95.82111186,7623152
2023-03-27,95.37860417,7746140
2023-03-28,97.22005572,7726987
2023-03-29,97.03993703,7711706
2023-03-30,96.20153875,7736612
2023-03-31,95.70689682,8150933
2023-04-01,95.70689682,8150933
2023-04-02,95.70689682,8150933
2023-04-03,96.1258436,7779786
2023-04-04,96.15798033,7860791
2023-04-05,95.43090898,7966153
2023-04-06,94.57126384,7866563
2023-04-07,94.57126384,7866563
2023-04-08,94.57126384,7866563
2023-04-09,94.57126384,7866563
2023-04-10,94.81898094,7876598
2023-04-11,94.87452631,7869092
2023-04-12,94.86926081,7850871
2023-04-13,94.88301557,7897964
2023-04-14,94.73463466,7872616
2023-04-15,94.73463466,7872616
2023-04-16,94.73463466,7872616
2023-04-17,94.39193458,7783815
2023-04-18,94.24116701,7829607
2023-04-19,94.64619217,8007719
2023-04-20,94.66617417,7973454
2023-04-21,94.66617417,7973454
2023-04-22,94.66617417,7973454
2023-04-23,94.66617417,7973454
2023-04-24,94.95992126,7894011
2023-04-25,95.08025304,7964472
2023-04-26,95.16925743,7919557
2023-04-27,95.78610876,7965728
2023-04-28,96.91216019,7951180
2023-04-29,96.91216019,7951180
2023-04-30,96.91216019,7951180
2023-05-01,96.91216019,7951180
2023-05-02,97.40675749,8003590
2023-05-03,97.46581325,8122791
2023-05-04,99.40116613,8217066
2023-05-05,100.1966307,7887863
2023-05-06,100.1966307,7887863
2023-05-07,100.1966307,7887863
2023-05-08,100.1200059,7766466
2023-05-09,100.0472029,7524479
2023-05-10,99.99667412,7633405
2023-05-11,99.98775887,7476084
2023-05-12,99.92767982,7203392
2023-05-13,99.92767982,7203392
2023-05-14,99.92767982,7203392
2023-05-15,100.2322757,7176170
2023-05-16,100.541878,7172864
2023-05-17,101.9832678,7051917
2023-05-18,102.641926,7016257
2023-05-19,105.38836,7191246
2023-05-20,105.38836,7191246
2023-05-21,105.38836,7191246
2023-05-22,110.2063126,7350857
2023-05-23,117.6799652,7370478
2023-05-24,128.7225886,7315158
2023-05-25,135.2642452,7036399
2023-05-26,135.4478817,6798932
2023-05-27,135.4478817,6798932
2023-05-28,135.4478817,6798932
2023-05-29,133.3593131,6706258
2023-05-30,132.7693171,6715368
2023-05-31,130.1327361,6763034
2023-06-01,128.422276,6667232
2023-06-02,125.522847,6728675
2023-06-03,125.522847,6728675
2023-06-04,125.522847,6728675
2023-06-05,126.317406,6689458
2023-06-06,128.050767,6678509
2023-06-07,130.071422,6637084
2023-06-08,130.071422,6637084
2023-06-09,130.804726,6595731
2023-06-10,130.804726,6595731
2023-06-11,130.804726,6595731
2023-06-12,131.472742,6680874
2023-06-13,131.804091,6688985
2023-06-14,132.147863,6686004
2023-06-15,132.893728,6609711
2023-06-16,134.506061,6565801
2023-06-17,134.506061,6565801
2023-06-18,134.506061,6565801
2023-06-19,136.559388,6617909
2023-06-20,139.059433,6448908
2023-06-21,143.81404,6170467
2023-06-22,144.297113,6366327
2023-06-23,140.144267,6595537
2023-06-24,140.144267,6595537
2023-06-25,140.144267,6595537
2023-06-26,138.736591,6754844
2023-06-27,138.295193,6752933
2023-06-28,137.360385,6646862
2023-06-29,137.175779,6484396
2023-06-30,141.287007,6394100
2023-07-01,141.287007,6394100
2023-07-02,141.287007,6394100
2023-07-03,147.983037,6201351
2023-07-04,147.705903,6294945
2023-07-05,147.07448,6290387
2023-07-06,145.765279,6286372
2023-07-07,145.258014,6238684
2023-07-08,145.258014,6238684
2023-07-09,145.258014,6238684
2023-07-10,142.487947,6285115
2023-07-11,140.214545,6375085
2023-07-12,139.063906,6400083
2023-07-13,138.605583,6420920
2023-07-14,138.415164,6468128
2023-07-15,138.415164,6468128
2023-07-16,138.415164,6468128
2023-07-17,136.665336,6499765
2023-07-18,134.1189,6616951
2023-07-19,129.456685,6687524
2023-07-20,114.399258,6672467
2023-07-21,106.026035,6829890
2023-07-22,106.026035,6829890
2023-07-23,106.026035,6829890
2023-07-24,111.316992,7215246
2023-07-25,122.637251,7302967
2023-07-26,129.683718,7221776
2023-07-27,136.780213,7136249
2023-07-28,138.909675,6947561
2023-07-29,138.909675,6947561
2023-07-30,138.909675,6947561
2023-07-31,134.162355,7017661
2023-08-01,132.152395,7043623
2023-08-02,132.475917,7081515
2023-08-03,134.809437,7033431
2023-08-04,134.660184,6997276
2023-08-05,134.660184,6997276
2023-08-06,134.660184,6997276
2023-08-07,133.012787,7026706
2023-08-08,134.988243,7060981
2023-08-09,136.341618,7016837
2023-08-10,137.097746,7055637
2023-08-11,137.764616,7065292
2023-08-12,137.764616,7065292
2023-08-13,137.764616,7065292
2023-08-14,138.411672,7091306
2023-08-15,138.280402,7176205
2023-08-16,137.226741,7198424
2023-08-17,135.536032,7234143
2023-08-18,134.058491,7314998
2023-08-19,134.058491,7314998
2023-08-20,134.058491,7314998
2023-08-21,133.48501,7363832
2023-08-22,131.504924,7437168
2023-08-23,129.334914,7512769
2023-08-24,125.106778,7579465
2023-08-25,120.810145,8064063
2023-08-26,120.810145,8064063
2023-08-27,120.810145,8064063
2023-08-28,118.984476,8164615
2023-08-29,119.458412,8187996
2023-08-30,121.283889,8162324
2023-08-31,122.784179,8163769
2023-09-01,122.999632,8131190
2023-09-02,122.999632,8131190
2023-09-03,122.999632,8131190
2023-09-04,123.235849,8162354
2023-09-05,124.432857,8287731
2023-09-06,124.98883,8244687
2023-09-07,124.98883,8244687
2023-09-08,124.591119,8275236
2023-09-09,124.591119,8275236
2023-09-10,124.591119,8275236
2023-09-11,124.485058,8331747
2023-09-12,125.065131,8333914
2023-09-13,125.964013,8320811
2023-09-14,126.160383,8273841
2023-09-15,126.877559,8271471
2023-09-16,126.877559,8271471
2023-09-17,126.877559,8271471
2023-09-18,126.395142,8251008
2023-09-19,125.183103,8312679
2023-09-20,123.9508,8358682
2023-09-21,121.656379,8488636
2023-09-22,119.26252,8587569
2023-09-23,119.26252,8587569
2023-09-24,119.26252,8587569
2023-09-25,119.103202,8614510
2023-09-26,120.231209,8676036
2023-09-27,120.458579,9016877
2023-09-28,120.667821,8925280
2023-09-29,119.591529,8907467
2023-09-30,119.591529,8907467
2023-10-01,119.591529,8907467
2023-10-02,118.552302,8846560
2023-10-03,118.878898,8884904
2023-10-04,117.326291,8933599
2023-10-05,114.45367,8977907
2023-10-06,113.757519,9039984
2023-10-07,113.757519,9039984
2023-10-08,113.757519,9039984
2023-10-09,111.130817,9149266
2023-10-10,107.076177,9234604
2023-10-11,100.962435,9125791
2023-10-12,100.962435,9125791
2023-10-13,101.076789,9054729
2023-10-14,101.076789,9054729
2023-10-15,101.076789,9054729
2023-10-16,103.687596,8998791
2023-10-17,111.961012,8964321
2023-10-18,112.809442,9114470
2023-10-19,112.071704,8987156
2023-10-20,110.350204,9091928
2023-10-21,110.350204,9091928
2023-10-22,110.350204,9091928
2023-10-23,109.483365,9475910
2023-10-24,112.132565,9600021
2023-10-25,112.374592,9615122
2023-10-26,111.891136,9471231
2023-10-27,112.411946,9352374
2023-10-28,112.411946,9352374
2023-10-29,112.411946,9352374
2023-10-30,112.911533,9262232
2023-10-31,113.742444,9255025
2023-11-01,114.708771,9154034
2023-11-02,114.708771,9154034
2023-11-03,116.463121,9154486
2023-11-04,116.463121,9154486
2023-11-05,116.463121,9154486
2023-11-06,118.216857,9161944
2023-11-07,118.915047,9148067
2023-11-08,119.807045,8945380
2023-11-09,118.029134,8946949
2023-11-10,118.13369,8894404
2023-11-11,118.13369,8894404
2023-11-12,118.13369,8894404
2023-11-13,119.767726,8779037
2023-11-14,121.216896,8758861
2023-11-15,121.216896,8758861
2023-11-16,121.907275,8949179
2023-11-17,123.372335,9029514
2023-11-18,123.372335,9029514
2023-11-19,123.372335,9029514
2023-11-20,123.970857,9096083
2023-11-21,123.804856,10208162
2023-11-22,124.644605,9938250
2023-11-23,124.987532,9858524
2023-11-24,123.863452,9810411
2023-11-25,123.863452,9810411
2023-11-26,123.863452,9810411
2023-11-27,123.139451,9874601
2023-11-28,122.668111,9872537
2023-11-29,123.02573,9828488
2023-11-30,123.984956,9723275
2023-12-01,122.640336,9867862
2023-12-02,122.640336,9867862
2023-12-03,122.640336,9867862
2023-12-04,121.946183,9789684
2023-12-05,119.766473,9854099
2023-12-06,117.934126,9853982
2023-12-07,108.932353,9830593
2023-12-08,111.362576,9802044
2023-12-09,111.362576,9802044
2023-12-10,111.362576,9802044
2023-12-11,113.986141,9824498
2023-12-12,113.040816,9871429
2023-12-13,110.077261,9929242
2023-12-14,110.004733,9862451
2023-12-15,110.227559,8857670
2023-12-16,110.227559,8857670
2023-12-17,110.227559,8857670
2023-12-18,110.033198,9306164
2023-12-19,109.884346,9339424
2023-12-20,108.063713,9314186
2023-12-21,103.069134,9038627
2023-12-22,102.754379,9044025
2023-12-23,102.754379,9044025
2023-12-24,102.754379,9044025
2023-12-25,102.754379,9044025
2023-12-26,104.197338,8940150
2023-12-27,104.001955,9038343
2023-12-28,105.97995,8964626
2023-12-29,111.18047,8946390
2023-12-30,111.18047,8946390
2023-12-31,111.18047,8946390
2024-01-01,111.18047,8946390
2024-01-02,108.068464,8949710
2024-01-03,105.675353,8973454
2024-01-04,105.03169,8950694
2024-01-05,105.523795,8984324
2024-01-06,105.523795,8984324
2024-01-07,105.523795,8984324
2024-01-08,105.761098,8996576
2024-01-09,106.947558,9073284
2024-01-10,107.102077,9033552
2024-01-11,108.024797,8900806
2024-01-12,110.282072,8565932
2024-01-13,110.282072,8565932
2024-01-14,110.282072,8565932
2024-01-15,112.490118,8493483
2024-01-16,115.268605,8381027
2024-01-17,116.181878,8653105
2024-01-18,116.920333,8880308
2024-01-19,116.773619,8945059
2024-01-20,116.773619,8945059
2024-01-21,116.773619,8945059
2024-01-22,115.592836,9029183
2024-01-23,114.410693,9194055
2024-01-24,113.674031,9165361
2024-01-25,112.789543,9210777
2024-01-26,113.047602,9228650
2024-01-27,113.047602,9228650
2024-01-28,113.047602,9228650
2024-01-29,112.499004,9141664
2024-01-30,111.390877,9057685
2024-01-31,112.377274,8977691
2024-02-01,111.852741,8939875
2024-02-02,111.607931,8955746
2024-02-03,111.607931,8955746
2024-02-04,111.607931,8955746
2024-02-05,111.584362,8926973
2024-02-06,112.161666,8966381
2024-02-07,111.649819,8878744
2024-02-08,111.794428,8973207
2024-02-09,111.055973,8889036
2024-02-10,111.055973,8889036
2024-02-11,111.055973,8889036
2024-02-12,111.055973,8889036
2024-02-13,111.055973,8889036
2024-02-14,110.328801,8919529
2024-02-15,110.193517,9052528
2024-02-16,110.011716,9037214
2024-02-17,110.011716,9037214
2024-02-18,110.011716,9037214
2024-02-19,109.855559,9666404
2024-02-20,108.635008,9571946
2024-02-21,107.522167,9578393
2024-02-22,105.018322,9631628
2024-02-23,100.35501,9360199
2024-02-24,100.35501,9360199
2024-02-25,100.35501,9360199
2024-02-26,100.148942,9149616
2024-02-27,99.609846,9027768
2024-02-28,99.826508,8874959
2024-02-29,100.538983,8761117
2024-03-01,100.436918,8805641
2024-03-02,100.436918,8805641
2024-03-03,100.436918,8805641
2024-03-04,100.986528,8902589
2024-03-05,100.510016,9018236
2024-03-06,100.072196,9144604
2024-03-07,99.929002,9051810
2024-03-08,99.865841,9002608
2024-03-09,99.865841,9002608
2024-03-10,99.865841,9002608
2024-03-11,98.677249,8994417
2024-03-12,99.502484,9124505
2024-03-13,98.4047,9093762
2024-03-14,97.663946,8986712
2024-03-15,96.944798,8926944
2024-03-16,96.944798,8926944
2024-03-17,96.944798,8926944
2024-03-18,96.178117,9420200
2024-03-19,95.314374,9573353
2024-03-20,94.658443,9499736
2024-03-21,95.507556,9526700
2024-03-22,99.096724,9621758
2024-03-23,99.096724,9621758
2024-03-24,99.096724,9621758
2024-03-25,96.427767,9750213
2024-03-26,98.018242,9784940
2024-03-27,97.89516,9843637
2024-03-28,101.685898,9498384
2024-03-29,101.685898,9498384
2024-03-30,101.685898,9498384
2024-03-31,101.685898,9498384
2024-04-01,96.004956,9602381
2024-04-02,96.716281,9678826
2024-04-03,97.519793,9663193
2024-04-04,98.124363,9646286
2024-04-05,99.045932,9558979
2024-04-06,99.045932,9558979
2024-04-07,99.045932,9558979
2024-04-08,100.265951,9399957
2024-04-09,101.088872,9448780
2024-04-10,100.49701,9464103
2024-04-11,100.583565,9584659
2024-04-12,100.066032,9570357
2024-04-13,100.066032,9570357
2024-04-14,100.066032,9570357
2024-04-15,99.96702,9670966
2024-04-16,99.705234,9825817
2024-04-17,99.55534,10391268
2024-04-18,99.608251,10502310
2024-04-19,99.311811,10502280
2024-04-20,99.311811,10502280
2024-04-21,99.311811,10502280
2024-04-22,99.445445,10619937
2024-04-23,99.110937,10665961
2024-04-24,97.502691,10625077
2024-04-25,94.725706,10465066
2024-04-26,93.887522,10488583
2024-04-27,93.887522,10488583
2024-04-28,93.887522,10488583
2024-04-29,95.064368,10385551
2024-04-30,98.617608,10412467
2024-05-01,98.617608,10412467
2024-05-02,97.643166,10471392
2024-05-03,95.607593,10486594
2024-05-04,95.607593,10486594
2024-05-05,95.607593,10486594
2024-05-06,95.936096,10524277
2024-05-07,95.725297,10532245
2024-05-08,96.004059,10534899
2024-05-09,95.063756,10429306
2024-05-10,95.335533,10396736
2024-05-11,95.335533,10396736
2024-05-12,95.335533,10396736
2024-05-13,95.150609,10419782
2024-05-14,94.657828,10520988
2024-05-15,94.760423,10474287
2024-05-16,94.059766,10474754
2024-05-17,92.800695,11056490
2024-05-18,92.800695,11056490
2024-05-19,92.800695,11056490
2024-05-20,91.997543,11157929
2024-05-21,90.638321,11312822
2024-05-22,88.758762,11292415
2024-05-23,87.307173,11211364
2024-05-24,85.295498,11195867
2024-05-25,85.295498,11195867
2024-05-26,85.295498,11195867
2024-05-27,84.250709,11282082
2024-05-28,83.559301,11330388
2024-05-29,82.665681,11322693
2024-05-30,82.665681,11322693
2024-05-31,81.978998,11081583
2024-06-01,81.978998,11081583
2024-06-02,81.978998,11081583
2024-06-03,80.568957,11106143
2024-06-04,79.997285,11227945
2024-06-05,78.309599,11319686
2024-06-06,70.682749,11290029
2024-06-07,65.821107,11184248
2024-06-08,65.821107,11184248
2024-06-09,65.821107,11184248
2024-06-10,73.556859,10753298
2024-06-11,78.886789,10895876
2024-06-12,81.239465,10752744
2024-06-13,82.722346,10687585
2024-06-14,83.943221,10730827
2024-06-15,83.943221,10730827
2024-06-16,83.943221,10730827
2024-06-17,83.888225,10897120
2024-06-18,83.273527,11493382
2024-06-19,83.126724,11562616
2024-06-20,82.995889,11637918
2024-06-21,81.846851,11680262
2024-06-22,81.846851,11680262
2024-06-23,81.846851,11680262
2024-06-24,81.239658,11799792
2024-06-25,79.485423,11899662
2024-06-26,78.048072,11937257
2024-06-27,76.159338,11939186
2024-06-28,76.239567,11853943
2024-06-29,76.239567,11853943
2024-06-30,76.239567,11853943
2024-07-01,77.829638,11892182
2024-07-02,79.250977,11975554
2024-07-03,79.934547,11948488
2024-07-04,77.569547,11982489
2024-07-05,75.947039,12104185
2024-07-06,75.947039,12104185
2024-07-07,75.947039,12104185
2024-07-08,76.395263,12134202
2024-07-09,75.588946,12126851
2024-07-10,75.317784,12075280
2024-07-11,74.236742,12085641
2024-07-12,73.400927,12076522
2024-07-13,73.400927,12076522
2024-07-14,73.400927,12076522
2024-07-15,72.325467,12216705
2024-07-16,69.840913,12211408
2024-07-17,70.600999,12012025
2024-07-18,71.686843,11918273
2024-07-19,72.959128,11896453
2024-07-20,72.959128,11896453
2024-07-21,72.959128,11896453
2024-07-22,75.027041,12229678
2024-07-23,75.478561,12246399
2024-07-24,76.12827,12299672
2024-07-25,76.68501,12232661
2024-07-26,77.687725,12214460
2024-07-27,77.687725,12214460
2024-07-28,77.687725,12214460
2024-07-29,77.466712,12198643
2024-07-30,77.383448,12188014
2024-07-31,76.723577,12169733
2024-08-01,75.476934,12164689
2024-08-02,74.3798,12113729
2024-08-03,74.3798,12113729
2024-08-04,74.3798,12113729
2024-08-05,73.761852,12336478
2024-08-06,73.085693,12367485
2024-08-07,72.214125,12433039
2024-08-08,70.5011,12399710
2024-08-09,70.397183,12207517
2024-08-10,70.397183,12207517
2024-08-11,70.397183,12207517
2024-08-12,71.910688,12337447
2024-08-13,71.817851,12451176
2024-08-14,71.620589,12399810
2024-08-15,72.243761,12157963
2024-08-16,74.340756,12017244
2024-08-17,74.340756,12017244
2024-08-18,74.340756,12017244
2024-08-19,75.022824,12171554
2024-08-20,74.083606,12710741
2024-08-21,74.047556,12799187
2024-08-22,74.620575,12802022
2024-08-23,74.514695,12691451
2024-08-24,74.514695,12691451
2024-08-25,74.514695,12691451
2024-08-26,74.361128,12717976
2024-08-27,74.178673,12544858
2024-08-28,74.766208,12390169
2024-08-29,74.765416,12270763
2024-08-30,74.772296,12254264
2024-08-31,74.772296,12254264
2024-09-01,74.772296,12254264
2024-09-02,74.832533,12219844
2024-09-03,74.856049,12160521
2024-09-04,75.040443,12120405
2024-09-05,75.243842,11815197
2024-09-06,76.84836,11713082
2024-09-07,76.84836,11713082
2024-09-08,76.84836,11713082
2024-09-09,77.066465,11784206
2024-09-10,77.72234,11716043
2024-09-11,77.977491,11762728
2024-09-12,78.060147,11752103
2024-09-13,79.367032,11920049
2024-09-14,79.367032,11920049
2024-09-15,79.367032,11920049
2024-09-16,80.671482,11954053
2024-09-17,80.355368,12355985
2024-09-18,80.840781,12252428
2024-09-19,82.516973,12252191
2024-09-20,82.951561,12322932
2024-09-21,82.951561,12322932
2024-09-22,82.951561,12322932
2024-09-23,81.544118,12326816
2024-09-24,80.233473,12493490
2024-09-25,80.108539,12441231
2024-09-26,79.937137,12401249
2024-09-27,80.030963,12296255
2024-09-28,80.030963,12296255
2024-09-29,80.030963,12296255
2024-09-30,79.541138,12305243
2024-10-01,79.575396,12907820
2024-10-02,79.99899,12771543
2024-10-03,79.405049,12579427
2024-10-04,78.168943,12557514
2024-10-05,78.168943,12557514
2024-10-06,78.168943,12557514
2024-10-07,77.806942,12627469
2024-10-08,78.048767,12717451
2024-10-09,79.72714,12491228
2024-10-10,80.469981,12102715
2024-10-11,82.163236,11865855
2024-10-12,82.163236,11865855
2024-10-13,82.163236,11865855
2024-10-14,84.313531,11909725
2024-10-15,85.246862,11912140
2024-10-16,85.354862,11649901
2024-10-17,85.346353,11685081
2024-10-18,85.957116,11632418
2024-10-19,85.957116,11632418
2024-10-20,85.957116,11632418
2024-10-21,89.770574,11523563
2024-10-22,90.796846,11827302
2024-10-23,88.874535,11910123
2024-10-24,87.114474,11937325
2024-10-25,84.977377,11874046
2024-10-26,84.977377,11874046
2024-10-27,84.977377,11874046
2024-10-28,84.424071,12033877
2024-10-29,84.431475,12172454
2024-10-30,82.199795,12266756
2024-10-31,83.523963,12124437
2024-11-01,86.343329,12029651
2024-11-04,86.435252,12277751
2024-11-05,85.010619,12308826
2024-11-06,83.114204,12436673
2024-11-07,82.497422,12473906
2024-11-08,83.356127,12398049
2024-11-11,83.771971,12370978
2024-11-12,84.780725,12322908
2024-11-13,84.212312,12208790
2024-11-14,82.471549,12163095
2024-11-18,82.00161,12262039
2024-11-19,81.421052,12470256
2024-11-21,80.369533,12539930
2024-11-22,79.595536,12528326
2024-11-25,79.86533,13006946
2024-11-26,80.067017,13070883
2024-11-27,79.971612,13091099
2024-11-28,79.177595,13088601
2024-11-29,81.418443,12593673
2024-12-02,79.411442,12626110
2024-12-03,79.272296,12745856
2024-12-04,77.070798,12708850
2024-12-05,75.966457,12752201
2024-12-06,75.325486,12727223
2024-12-09,74.664727,12871350
2024-12-10,74.621513,13146470
2024-12-11,74.237493,13074364
2024-12-12,73.17998,13071184
2024-12-13,68.808934,12623421
2024-12-16,72.08417,12663995
2024-12-17,71.032216,12846218
2024-12-18,70.784847,13597363
2024-12-19,72.378841,13334834
2024-12-20,76.786472,13155174
2024-12-23,74.554921,13194051
2024-12-24,76.857561,13250938
2024-12-26,76.438889,13244379
2024-12-27,76.591037,13273532
2024-12-30,76.859967,13295224
2024-12-31,70.087293,13371851
2025-01-02,71.131021,13403406
2025-01-03,75.644253,13435754
2025-01-06,77.484875,13467855
2025-01-07,77.380754,13480747
2025-01-08,76.260991,13675531
2025-01-09,76.92848,13627432
2025-01-10,77.500151,13642523
2025-01-13,77.694361,13754194
2025-01-14,77.687959,13887017
2025-01-15,77.82108,13747600
2025-01-16,77.555627,13724220
2025-01-17,76.800134,13721461
2025-01-20,76.551352,14165287
2025-01-21,75.52484,14540547
